ob_code,ra,dec,equinox,priority,exptime,resolution,proposal_id,rank,grade
obj2702_eet7200,352.040712,1.439983,J2000.0,9.0,7200.0,L,S24B-QN020,10.0,a
obj2703_eet7200,353.199699,1.439089,J2000.0,9.0,7200.0,L,S24B-QN020,10.0,a
obj2704_eet10800,352.719461,1.537886,J2000.0,7.0,10800.0,L,S24B-QN020,10.0,a
obj2705_eet7200,352.603959,1.449372,J2000.0,8.0,7200.0,L,S24B-QN020,10.0,a
obj2706_eet7200,352.603549,1.430657,J2000.0,4.0,7200.0,L,S24B-QN020,10.0,a
obj2707_eet7200,352.751192,1.438577,J2000.0,3.0,7200.0,L,S24B-QN020,10.0,a
obj2708_eet10800,352.780706,1.435466,J2000.0,5.0,10800.0,L,S24B-QN020,10.0,a
obj2709_eet7200,352.791824,1.437813,J2000.0,8.0,7200.0,L,S24B-QN020,10.0,a
obj2710_eet7200,351.712347,1.443093,J2000.0,5.0,7200.0,L,S24B-QN020,10.0,a
obj2711_eet7200,353.101262,1.436281,J2000.0,2.0,7200.0,L,S24B-QN020,10.0,a
obj2712_eet7200,353.076822,1.437797,J2000.0,2.0,7200.0,L,S24B-QN020,10.0,a
obj2713_eet10800,353.08368,1.438716,J2000.0,7.0,10800.0,L,S24B-QN020,10.0,a
obj2714_eet7200,352.794228,1.417261,J2000.0,2.0,7200.0,L,S24B-QN020,10.0,a
obj2715_eet12200,352.420308,1.423362,J2000.0,9.0,12200.0,L,S24B-QN020,10.0,a
obj2716_eet7200,353.05287,1.433295,J2000.0,6.0,7200.0,L,S24B-QN020,10.0,a
obj2717_eet10800,352.717375,1.422425,J2000.0,4.0,10800.0,L,S24B-QN020,10.0,a
obj2718_eet10800,352.593357,1.440091,J2000.0,1.0,10800.0,L,S24B-QN020,10.0,a
obj2719_eet7200,353.142634,1.421007,J2000.0,7.0,7200.0,L,S24B-QN020,10.0,a
obj2720_eet7200,352.344322,1.424268,J2000.0,3.0,7200.0,L,S24B-QN020,10.0,a
obj2721_eet10800,352.833859,1.430276,J2000.0,9.0,10800.0,L,S24B-QN020,10.0,a
obj2722_eet10800,353.096747,1.416513,J2000.0,9.0,10800.0,L,S24B-QN020,10.0,a
obj2723_eet10800,352.458146,1.43032,J2000.0,9.0,10800.0,L,S24B-QN020,10.0,a
obj2724_eet10800,352.264371,1.419994,J2000.0,1.0,10800.0,L,S24B-QN020,10.0,a
obj2725_eet10800,353.116723,1.500983,J2000.0,9.0,10800.0,L,S24B-QN020,10.0,a
obj2726_eet7200,352.583492,1.430051,J2000.0,9.0,7200.0,L,S24B-QN020,10.0,a
obj2727_eet10800,352.312448,1.429795,J2000.0,4.0,10800.0,L,S24B-QN020,10.0,a
obj2728_eet7200,351.796878,1.51391,J2000.0,9.0,7200.0,L,S24B-QN020,10.0,a
obj2729_eet10800,352.701411,1.51316,J2000.0,8.0,10800.0,L,S24B-QN020,10.0,a
obj2730_eet7200,352.260428,1.425923,J2000.0,2.0,7200.0,L,S24B-QN020,10.0,a
obj2731_eet7200,352.263448,1.431794,J2000.0,9.0,7200.0,L,S24B-QN020,10.0,a
obj2732_eet7200,352.681772,1.514407,J2000.0,2.0,7200.0,L,S24B-QN020,10.0,a
obj2733_eet10800,352.622837,1.52234,J2000.0,9.0,10800.0,L,S24B-QN020,10.0,a
obj2734_eet7200,352.490079,1.425945,J2000.0,1.0,7200.0,L,S24B-QN020,10.0,a
obj2735_eet7200,352.344752,1.508763,J2000.0,7.0,7200.0,L,S24B-QN020,10.0,a
obj2736_eet10800,352.037756,1.515802,J2000.0,1.0,10800.0,L,S24B-QN020,10.0,a
obj2737_eet10800,352.331018,1.512093,J2000.0,6.0,10800.0,L,S24B-QN020,10.0,a
obj2738_eet10800,352.174461,1.424821,J2000.0,3.0,10800.0,L,S24B-QN020,10.0,a
obj2739_eet7200,352.518522,1.51536,J2000.0,1.0,7200.0,L,S24B-QN020,10.0,a
obj2740_eet7200,352.130099,1.431232,J2000.0,5.0,7200.0,L,S24B-QN020,10.0,a
obj2741_eet7200,351.922352,1.524451,J2000.0,1.0,7200.0,L,S24B-QN020,10.0,a
obj2742_eet7200,352.763998,1.493197,J2000.0,3.0,7200.0,L,S24B-QN020,10.0,a
obj2743_eet7200,353.256528,1.515284,J2000.0,3.0,7200.0,L,S24B-QN020,10.0,a
obj2744_eet10800,352.733837,1.492358,J2000.0,2.0,10800.0,L,S24B-QN020,10.0,a
obj2745_eet7200,351.865499,1.517859,J2000.0,6.0,7200.0,L,S24B-QN020,10.0,a
obj2746_eet7200,352.129779,1.519145,J2000.0,4.0,7200.0,L,S24B-QN020,10.0,a
obj2747_eet10800,352.343661,1.52333,J2000.0,8.0,10800.0,L,S24B-QN020,10.0,a
obj2748_eet7200,352.10115,1.523956,J2000.0,6.0,7200.0,L,S24B-QN020,10.0,a
obj2749_eet7200,353.272065,1.495205,J2000.0,8.0,7200.0,L,S24B-QN020,10.0,a
obj2750_eet10800,353.314238,1.496319,J2000.0,4.0,10800.0,L,S24B-QN020,10.0,a
obj2751_eet7200,352.868091,1.498904,J2000.0,4.0,7200.0,L,S24B-QN020,10.0,a
obj2752_eet7200,352.866627,1.50198,J2000.0,3.0,7200.0,L,S24B-QN020,10.0,a
obj2753_eet7200,353.338091,1.509707,J2000.0,4.0,7200.0,L,S24B-QN020,10.0,a
obj2754_eet10800,352.806711,1.499772,J2000.0,2.0,10800.0,L,S24B-QN020,10.0,a
obj2755_eet7200,352.316246,1.486023,J2000.0,8.0,7200.0,L,S24B-QN020,10.0,a
obj2756_eet7200,351.91831,1.501309,J2000.0,7.0,7200.0,L,S24B-QN020,10.0,a
obj2757_eet7200,353.320234,1.483156,J2000.0,1.0,7200.0,L,S24B-QN020,10.0,a
obj2758_eet10800,352.302828,1.498266,J2000.0,2.0,10800.0,L,S24B-QN020,10.0,a
obj2759_eet7200,352.333017,1.491805,J2000.0,7.0,7200.0,L,S24B-QN020,10.0,a
obj2760_eet7200,351.975507,1.492393,J2000.0,7.0,7200.0,L,S24B-QN020,10.0,a
obj2761_eet7200,351.977629,1.496593,J2000.0,7.0,7200.0,L,S24B-QN020,10.0,a
obj2762_eet7200,353.165469,1.483744,J2000.0,8.0,7200.0,L,S24B-QN020,10.0,a
obj2763_eet10800,352.204241,1.504149,J2000.0,6.0,10800.0,L,S24B-QN020,10.0,a
obj2764_eet7200,352.222915,1.49088,J2000.0,3.0,7200.0,L,S24B-QN020,10.0,a
obj2765_eet10800,352.266543,1.495443,J2000.0,9.0,10800.0,L,S24B-QN020,10.0,a
obj2766_eet7200,352.135229,1.503122,J2000.0,1.0,7200.0,L,S24B-QN020,10.0,a
obj2767_eet7200,352.130357,1.486855,J2000.0,7.0,7200.0,L,S24B-QN020,10.0,a
obj2768_eet7200,352.365158,1.504191,J2000.0,5.0,7200.0,L,S24B-QN020,10.0,a
obj2769_eet7200,352.398186,1.501724,J2000.0,3.0,7200.0,L,S24B-QN020,10.0,a
obj2770_eet10800,352.041008,1.500215,J2000.0,9.0,10800.0,L,S24B-QN020,10.0,a
obj2771_eet10800,352.101678,1.495589,J2000.0,9.0,10800.0,L,S24B-QN020,10.0,a
obj2772_eet10800,351.725618,1.485023,J2000.0,6.0,10800.0,L,S24B-QN020,10.0,a
obj2773_eet7200,352.386443,1.492755,J2000.0,1.0,7200.0,L,S24B-QN020,10.0,a
obj2774_eet7200,352.569058,1.472526,J2000.0,9.0,7200.0,L,S24B-QN020,10.0,a
obj2775_eet7200,352.583087,1.481746,J2000.0,7.0,7200.0,L,S24B-QN020,10.0,a
obj2776_eet10800,352.527332,1.491197,J2000.0,9.0,10800.0,L,S24B-QN020,10.0,a
obj2777_eet10800,353.252117,1.488177,J2000.0,7.0,10800.0,L,S24B-QN020,10.0,a
obj2778_eet10800,352.91764,1.483908,J2000.0,8.0,10800.0,L,S24B-QN020,10.0,a
obj2779_eet7200,352.507895,1.476471,J2000.0,6.0,7200.0,L,S24B-QN020,10.0,a
obj2780_eet10800,352.811103,1.562507,J2000.0,1.0,10800.0,L,S24B-QN020,10.0,a
obj2781_eet7200,352.137276,1.559809,J2000.0,9.0,7200.0,L,S24B-QN020,10.0,a
obj2782_eet7200,353.184957,1.480669,J2000.0,9.0,7200.0,L,S24B-QN020,10.0,a
obj2783_eet7200,353.134384,1.488109,J2000.0,3.0,7200.0,L,S24B-QN020,10.0,a
obj2784_eet7200,352.694697,1.485743,J2000.0,3.0,7200.0,L,S24B-QN020,10.0,a
obj2785_eet10800,352.725715,1.486436,J2000.0,5.0,10800.0,L,S24B-QN020,10.0,a
obj2786_eet7200,352.726546,1.483794,J2000.0,6.0,7200.0,L,S24B-QN020,10.0,a
obj2787_eet7200,352.727426,1.486781,J2000.0,1.0,7200.0,L,S24B-QN020,10.0,a
obj2788_eet7200,353.08139,1.490334,J2000.0,3.0,7200.0,L,S24B-QN020,10.0,a
obj2789_eet7200,353.054222,1.472019,J2000.0,4.0,7200.0,L,S24B-QN020,10.0,a
obj2790_eet7200,352.619578,1.469901,J2000.0,5.0,7200.0,L,S24B-QN020,10.0,a
obj2791_eet10800,352.079606,1.48228,J2000.0,4.0,10800.0,L,S24B-QN020,10.0,a
obj2792_eet7200,352.054536,1.476641,J2000.0,6.0,7200.0,L,S24B-QN020,10.0,a
obj2793_eet7200,351.677114,1.475179,J2000.0,7.0,7200.0,L,S24B-QN020,10.0,a
obj2794_eet10800,352.553798,1.571129,J2000.0,4.0,10800.0,L,S24B-QN020,10.0,a
obj2795_eet7200,352.568446,1.572332,J2000.0,7.0,7200.0,L,S24B-QN020,10.0,a
obj2796_eet10800,352.250589,1.572415,J2000.0,6.0,10800.0,L,S24B-QN020,10.0,a
obj2797_eet10800,352.574921,1.564621,J2000.0,8.0,10800.0,L,S24B-QN020,10.0,a
obj2798_eet10800,352.250564,1.5584,J2000.0,7.0,10800.0,L,S24B-QN020,10.0,a
obj2799_eet10800,352.509968,1.571275,J2000.0,6.0,10800.0,L,S24B-QN020,10.0,a
obj2800_eet10800,352.529206,1.566431,J2000.0,4.0,10800.0,L,S24B-QN020,10.0,a
obj2801_eet7200,352.241979,1.479656,J2000.0,3.0,7200.0,L,S24B-QN020,10.0,a
obj2802_eet7200,352.775542,1.474677,J2000.0,7.0,7200.0,L,S24B-QN020,10.0,a
obj2803_eet10800,353.237582,1.550709,J2000.0,3.0,10800.0,L,S24B-QN020,10.0,a
obj2804_eet7200,352.173583,1.475752,J2000.0,8.0,7200.0,L,S24B-QN020,10.0,a
obj2805_eet10800,352.18978,1.475003,J2000.0,4.0,10800.0,L,S24B-QN020,10.0,a
obj2806_eet10800,353.18072,1.554402,J2000.0,7.0,10800.0,L,S24B-QN020,10.0,a
obj2807_eet7200,351.733237,1.478657,J2000.0,3.0,7200.0,L,S24B-QN020,10.0,a
obj2808_eet10800,352.599818,1.567024,J2000.0,9.0,10800.0,L,S24B-QN020,10.0,a
obj2809_eet7200,353.356699,1.565814,J2000.0,9.0,7200.0,L,S24B-QN020,10.0,a
obj2810_eet7200,353.302428,1.564438,J2000.0,6.0,7200.0,L,S24B-QN020,10.0,a
obj2811_eet7200,352.793008,1.54567,J2000.0,9.0,7200.0,L,S24B-QN020,10.0,a
obj2812_eet7200,353.091714,1.551665,J2000.0,8.0,7200.0,L,S24B-QN020,10.0,a
obj2813_eet10800,353.003917,1.559703,J2000.0,9.0,10800.0,L,S24B-QN020,10.0,a
obj2814_eet10800,353.089619,1.549578,J2000.0,7.0,10800.0,L,S24B-QN020,10.0,a
obj2815_eet7200,352.927568,1.561536,J2000.0,6.0,7200.0,L,S24B-QN020,10.0,a
obj2816_eet7200,351.641338,1.549914,J2000.0,2.0,7200.0,L,S24B-QN020,10.0,a
obj2817_eet10800,353.283247,1.555015,J2000.0,1.0,10800.0,L,S24B-QN020,10.0,a
obj2818_eet7200,353.104377,1.56104,J2000.0,6.0,7200.0,L,S24B-QN020,10.0,a
obj2819_eet7200,353.108953,1.562606,J2000.0,2.0,7200.0,L,S24B-QN020,10.0,a
obj2820_eet10800,352.513885,1.544195,J2000.0,4.0,10800.0,L,S24B-QN020,10.0,a
obj2821_eet7200,352.522196,1.541909,J2000.0,2.0,7200.0,L,S24B-QN020,10.0,a
obj2822_eet7200,352.527171,1.546011,J2000.0,7.0,7200.0,L,S24B-QN020,10.0,a
obj2823_eet10800,352.735397,1.633386,J2000.0,4.0,10800.0,L,S24B-QN020,10.0,a
obj2824_eet10800,352.227286,1.537887,J2000.0,2.0,10800.0,L,S24B-QN020,10.0,a
obj2825_eet7200,352.565999,1.539341,J2000.0,5.0,7200.0,L,S24B-QN020,10.0,a
obj2826_eet7200,352.165384,1.540826,J2000.0,8.0,7200.0,L,S24B-QN020,10.0,a
obj2827_eet10800,352.176299,1.538157,J2000.0,8.0,10800.0,L,S24B-QN020,10.0,a
obj2828_eet7200,352.335945,1.545125,J2000.0,6.0,7200.0,L,S24B-QN020,10.0,a
obj2829_eet7200,352.532607,1.540957,J2000.0,3.0,7200.0,L,S24B-QN020,10.0,a
obj2830_eet7200,352.096663,1.539674,J2000.0,8.0,7200.0,L,S24B-QN020,10.0,a
obj2831_eet7200,352.359197,1.534739,J2000.0,1.0,7200.0,L,S24B-QN020,10.0,a
obj2832_eet7200,353.274572,1.525281,J2000.0,5.0,7200.0,L,S24B-QN020,10.0,a
obj2833_eet7200,352.330683,1.557397,J2000.0,3.0,7200.0,L,S24B-QN020,10.0,a
obj2834_eet7200,352.48258,1.539264,J2000.0,4.0,7200.0,L,S24B-QN020,10.0,a
obj2835_eet7200,353.164514,1.531312,J2000.0,9.0,7200.0,L,S24B-QN020,10.0,a
obj2836_eet7200,352.987763,1.533039,J2000.0,2.0,7200.0,L,S24B-QN020,10.0,a
obj2837_eet7200,353.073659,1.532244,J2000.0,6.0,7200.0,L,S24B-QN020,10.0,a
obj2838_eet7200,353.257837,1.538598,J2000.0,4.0,7200.0,L,S24B-QN020,10.0,a
obj2839_eet10800,353.264439,1.516734,J2000.0,1.0,10800.0,L,S24B-QN020,10.0,a
obj2840_eet10800,353.269303,1.520926,J2000.0,7.0,10800.0,L,S24B-QN020,10.0,a
obj2841_eet7200,352.99358,1.612039,J2000.0,8.0,7200.0,L,S24B-QN020,10.0,a
obj2842_eet10800,352.497166,1.624098,J2000.0,4.0,10800.0,L,S24B-QN020,10.0,a
obj2843_eet10800,352.507867,1.623835,J2000.0,1.0,10800.0,L,S24B-QN020,10.0,a
obj2844_eet10800,352.471606,1.617146,J2000.0,4.0,10800.0,L,S24B-QN020,10.0,a
obj2845_eet7200,352.412231,1.617139,J2000.0,1.0,7200.0,L,S24B-QN020,10.0,a
obj2846_eet10800,352.23358,1.526154,J2000.0,1.0,10800.0,L,S24B-QN020,10.0,a
obj2847_eet7200,352.29791,1.612605,J2000.0,5.0,7200.0,L,S24B-QN020,10.0,a
obj2848_eet7200,352.305566,1.609758,J2000.0,9.0,7200.0,L,S24B-QN020,10.0,a
obj2849_eet7200,352.175756,1.624303,J2000.0,6.0,7200.0,L,S24B-QN020,10.0,a
obj2850_eet10800,352.210409,1.525521,J2000.0,5.0,10800.0,L,S24B-QN020,10.0,a
obj2851_eet10800,352.115232,1.620265,J2000.0,7.0,10800.0,L,S24B-QN020,10.0,a
obj2852_eet10800,352.755056,1.609758,J2000.0,9.0,10800.0,L,S24B-QN020,10.0,a
obj2853_eet7200,352.423126,1.53053,J2000.0,9.0,7200.0,L,S24B-QN020,10.0,a
obj2854_eet10800,352.181481,1.607701,J2000.0,1.0,10800.0,L,S24B-QN020,10.0,a
obj2855_eet7200,353.025325,1.61337,J2000.0,6.0,7200.0,L,S24B-QN020,10.0,a
obj2856_eet7200,351.854035,1.604319,J2000.0,3.0,7200.0,L,S24B-QN020,10.0,a
obj2857_eet7200,352.359879,1.585215,J2000.0,4.0,7200.0,L,S24B-QN020,10.0,a
obj2858_eet7200,352.875797,1.595375,J2000.0,2.0,7200.0,L,S24B-QN020,10.0,a
obj2859_eet7200,351.797042,1.607156,J2000.0,2.0,7200.0,L,S24B-QN020,10.0,a
obj2860_eet10800,352.157181,1.610194,J2000.0,3.0,10800.0,L,S24B-QN020,10.0,a
obj2861_eet7200,351.676705,1.615368,J2000.0,7.0,7200.0,L,S24B-QN020,10.0,a
obj2862_eet10800,351.622494,1.615654,J2000.0,6.0,10800.0,L,S24B-QN020,10.0,a
obj2863_eet7200,351.642985,1.614087,J2000.0,9.0,7200.0,L,S24B-QN020,10.0,a
obj2864_eet10800,351.769351,1.62197,J2000.0,2.0,10800.0,L,S24B-QN020,10.0,a
obj2865_eet7200,353.326265,1.605176,J2000.0,3.0,7200.0,L,S24B-QN020,10.0,a
obj2866_eet10800,351.94192,1.60543,J2000.0,8.0,10800.0,L,S24B-QN020,10.0,a
obj2867_eet7200,353.306295,1.599505,J2000.0,9.0,7200.0,L,S24B-QN020,10.0,a
obj2868_eet7200,352.456011,1.584919,J2000.0,5.0,7200.0,L,S24B-QN020,10.0,a
obj2869_eet10800,352.084138,1.584058,J2000.0,6.0,10800.0,L,S24B-QN020,10.0,a
obj2870_eet10800,353.158635,1.607614,J2000.0,8.0,10800.0,L,S24B-QN020,10.0,a
obj2871_eet7200,353.190929,1.605483,J2000.0,3.0,7200.0,L,S24B-QN020,10.0,a
obj2872_eet10800,351.68859,1.584874,J2000.0,3.0,10800.0,L,S24B-QN020,10.0,a
obj2873_eet7200,352.445403,1.601557,J2000.0,9.0,7200.0,L,S24B-QN020,10.0,a
obj2874_eet10800,352.713733,1.604674,J2000.0,6.0,10800.0,L,S24B-QN020,10.0,a
obj2875_eet10800,352.929312,1.586496,J2000.0,6.0,10800.0,L,S24B-QN020,10.0,a
obj2876_eet7200,352.362955,1.600412,J2000.0,5.0,7200.0,L,S24B-QN020,10.0,a
obj2877_eet7200,352.696864,1.597327,J2000.0,6.0,7200.0,L,S24B-QN020,10.0,a
obj2878_eet10800,352.098108,1.59396,J2000.0,2.0,10800.0,L,S24B-QN020,10.0,a
obj2879_eet7200,352.538814,1.587073,J2000.0,1.0,7200.0,L,S24B-QN020,10.0,a
obj2880_eet7200,352.662201,1.594068,J2000.0,6.0,7200.0,L,S24B-QN020,10.0,a
obj2881_eet7200,352.329699,1.592591,J2000.0,8.0,7200.0,L,S24B-QN020,10.0,a
obj2882_eet10800,352.607477,1.597575,J2000.0,3.0,10800.0,L,S24B-QN020,10.0,a
obj2883_eet7200,353.099509,1.590489,J2000.0,1.0,7200.0,L,S24B-QN020,10.0,a
obj2884_eet7200,351.776821,1.585911,J2000.0,9.0,7200.0,L,S24B-QN020,10.0,a
obj2885_eet7200,351.829354,1.4782,J2000.0,4.0,7200.0,L,S24B-QN020,10.0,a
obj2886_eet7200,351.984037,1.578694,J2000.0,2.0,7200.0,L,S24B-QN020,10.0,a
obj2887_eet7200,353.308762,1.587643,J2000.0,6.0,7200.0,L,S24B-QN020,10.0,a
obj2888_eet7200,352.883936,1.573243,J2000.0,2.0,7200.0,L,S24B-QN020,10.0,a
obj2889_eet7200,352.6487,1.582659,J2000.0,9.0,7200.0,L,S24B-QN020,10.0,a
obj2890_eet10800,353.185733,1.574329,J2000.0,1.0,10800.0,L,S24B-QN020,10.0,a
obj2891_eet7200,351.918696,1.587376,J2000.0,8.0,7200.0,L,S24B-QN020,10.0,a
obj2892_eet7200,352.972283,1.582684,J2000.0,4.0,7200.0,L,S24B-QN020,10.0,a
obj2893_eet7200,352.145727,1.67005,J2000.0,9.0,7200.0,L,S24B-QN020,10.0,a
obj2894_eet10800,351.759232,1.667742,J2000.0,9.0,10800.0,L,S24B-QN020,10.0,a
obj2895_eet10800,353.153995,1.660372,J2000.0,2.0,10800.0,L,S24B-QN020,10.0,a
obj2896_eet10800,352.47423,1.57689,J2000.0,1.0,10800.0,L,S24B-QN020,10.0,a
obj2897_eet7200,352.379068,1.658276,J2000.0,3.0,7200.0,L,S24B-QN020,10.0,a
obj2898_eet7200,351.697039,1.663748,J2000.0,5.0,7200.0,L,S24B-QN020,10.0,a
obj2899_eet7200,352.11905,1.672626,J2000.0,1.0,7200.0,L,S24B-QN020,10.0,a
obj2900_eet10800,353.384602,1.658003,J2000.0,6.0,10800.0,L,S24B-QN020,10.0,a
obj2901_eet10800,352.858141,1.648496,J2000.0,7.0,10800.0,L,S24B-QN020,10.0,a
obj2902_eet7200,352.016586,1.671083,J2000.0,1.0,7200.0,L,S24B-QN020,10.0,a
obj2903_eet10800,353.355156,1.657383,J2000.0,2.0,10800.0,L,S24B-QN020,10.0,a
obj2904_eet7200,352.517481,1.658298,J2000.0,2.0,7200.0,L,S24B-QN020,10.0,a
obj2905_eet10800,351.902302,1.669054,J2000.0,4.0,10800.0,L,S24B-QN020,10.0,a
obj2906_eet7200,352.470035,1.661781,J2000.0,9.0,7200.0,L,S24B-QN020,10.0,a
obj2907_eet10800,352.491654,1.665234,J2000.0,3.0,10800.0,L,S24B-QN020,10.0,a
obj2908_eet10800,352.197156,1.661569,J2000.0,3.0,10800.0,L,S24B-QN020,10.0,a
obj2909_eet10800,352.233487,1.664253,J2000.0,9.0,10800.0,L,S24B-QN020,10.0,a
obj2910_eet7200,352.169863,1.665274,J2000.0,2.0,7200.0,L,S24B-QN020,10.0,a
obj2911_eet10800,351.800692,1.672112,J2000.0,1.0,10800.0,L,S24B-QN020,10.0,a
obj2912_eet10800,352.968334,1.662062,J2000.0,6.0,10800.0,L,S24B-QN020,10.0,a
obj2913_eet10800,353.093471,1.645986,J2000.0,3.0,10800.0,L,S24B-QN020,10.0,a
obj2914_eet7200,352.870942,1.651057,J2000.0,5.0,7200.0,L,S24B-QN020,10.0,a
obj2915_eet7200,353.347626,1.648144,J2000.0,4.0,7200.0,L,S24B-QN020,10.0,a
obj2916_eet10800,352.835078,1.654097,J2000.0,9.0,10800.0,L,S24B-QN020,10.0,a
obj2917_eet7200,352.943389,1.645993,J2000.0,7.0,7200.0,L,S24B-QN020,10.0,a
obj2918_eet7200,353.102042,1.656614,J2000.0,3.0,7200.0,L,S24B-QN020,10.0,a
obj2919_eet7200,353.125234,1.65769,J2000.0,1.0,7200.0,L,S24B-QN020,10.0,a
obj2920_eet10800,352.782196,1.652302,J2000.0,8.0,10800.0,L,S24B-QN020,10.0,a
obj2921_eet10800,352.280748,1.657531,J2000.0,6.0,10800.0,L,S24B-QN020,10.0,a
obj2922_eet7200,353.262013,1.641451,J2000.0,2.0,7200.0,L,S24B-QN020,10.0,a
obj2923_eet10800,353.263601,1.645899,J2000.0,9.0,10800.0,L,S24B-QN020,10.0,a
obj2924_eet7200,352.227118,1.652935,J2000.0,5.0,7200.0,L,S24B-QN020,10.0,a
obj2925_eet7200,352.755788,1.658206,J2000.0,9.0,7200.0,L,S24B-QN020,10.0,a
obj2926_eet7200,352.769808,1.664326,J2000.0,9.0,7200.0,L,S24B-QN020,10.0,a
obj2927_eet7200,351.971301,1.648094,J2000.0,9.0,7200.0,L,S24B-QN020,10.0,a
obj2928_eet7200,352.653638,1.655256,J2000.0,3.0,7200.0,L,S24B-QN020,10.0,a
obj2929_eet7200,352.076002,1.651518,J2000.0,7.0,7200.0,L,S24B-QN020,10.0,a
obj2930_eet7200,352.284892,1.63753,J2000.0,6.0,7200.0,L,S24B-QN020,10.0,a
obj2931_eet7200,351.818758,1.64496,J2000.0,8.0,7200.0,L,S24B-QN020,10.0,a
obj2932_eet7200,352.173154,1.63801,J2000.0,7.0,7200.0,L,S24B-QN020,10.0,a
obj2933_eet10800,353.188521,1.63644,J2000.0,6.0,10800.0,L,S24B-QN020,10.0,a
obj2934_eet7200,352.136677,1.634812,J2000.0,6.0,7200.0,L,S24B-QN020,10.0,a
obj2935_eet7200,351.695597,1.643917,J2000.0,8.0,7200.0,L,S24B-QN020,10.0,a
obj2936_eet7200,351.655158,1.638279,J2000.0,3.0,7200.0,L,S24B-QN020,10.0,a
obj2937_eet7200,352.668515,1.636248,J2000.0,7.0,7200.0,L,S24B-QN020,10.0,a
obj2938_eet10800,353.286656,1.6351,J2000.0,5.0,10800.0,L,S24B-QN020,10.0,a
obj2939_eet7200,352.212305,1.625884,J2000.0,8.0,7200.0,L,S24B-QN020,10.0,a
obj2940_eet10800,352.184853,1.62517,J2000.0,3.0,10800.0,L,S24B-QN020,10.0,a
obj2941_eet7200,352.908121,1.637659,J2000.0,2.0,7200.0,L,S24B-QN020,10.0,a
obj2942_eet7200,352.04232,1.629907,J2000.0,4.0,7200.0,L,S24B-QN020,10.0,a
obj2943_eet10800,351.848511,1.637083,J2000.0,6.0,10800.0,L,S24B-QN020,10.0,a
obj2944_eet7200,351.848524,1.637092,J2000.0,3.0,7200.0,L,S24B-QN020,10.0,a
obj2945_eet10800,353.356044,1.624531,J2000.0,5.0,10800.0,L,S24B-QN020,10.0,a
obj2946_eet7200,353.119015,1.629224,J2000.0,2.0,7200.0,L,S24B-QN020,10.0,a
obj2947_eet10800,352.541947,1.625938,J2000.0,3.0,10800.0,L,S24B-QN020,10.0,a
obj2948_eet10800,352.562028,1.623259,J2000.0,7.0,10800.0,L,S24B-QN020,10.0,a
obj2949_eet7200,352.730782,1.630442,J2000.0,9.0,7200.0,L,S24B-QN020,10.0,a
obj2950_eet10800,353.035563,1.608934,J2000.0,2.0,10800.0,L,S24B-QN020,10.0,a
obj2951_eet7200,353.054245,1.614138,J2000.0,4.0,7200.0,L,S24B-QN020,10.0,a
obj2952_eet10800,352.682265,1.612754,J2000.0,4.0,10800.0,L,S24B-QN020,10.0,a
obj2953_eet7200,352.954978,1.698621,J2000.0,6.0,7200.0,L,S24B-QN020,10.0,a
obj2954_eet7200,352.209576,1.700508,J2000.0,1.0,7200.0,L,S24B-QN020,10.0,a
obj2955_eet10800,351.807454,1.706267,J2000.0,7.0,10800.0,L,S24B-QN020,10.0,a
obj2956_eet10800,352.425376,1.627008,J2000.0,5.0,10800.0,L,S24B-QN020,10.0,a
obj2957_eet7200,351.77555,1.71279,J2000.0,4.0,7200.0,L,S24B-QN020,10.0,a
obj2958_eet7200,352.822822,1.710611,J2000.0,3.0,7200.0,L,S24B-QN020,10.0,a
obj2959_eet7200,353.084253,1.700785,J2000.0,2.0,7200.0,L,S24B-QN020,10.0,a
obj2960_eet10800,352.831341,1.706696,J2000.0,7.0,10800.0,L,S24B-QN020,10.0,a
obj2961_eet7200,352.888048,1.713659,J2000.0,6.0,7200.0,L,S24B-QN020,10.0,a
obj2962_eet10800,353.31163,1.703511,J2000.0,2.0,10800.0,L,S24B-QN020,10.0,a
obj2963_eet7200,352.786534,1.700543,J2000.0,7.0,7200.0,L,S24B-QN020,10.0,a
obj2964_eet7200,353.216577,1.713804,J2000.0,6.0,7200.0,L,S24B-QN020,10.0,a
obj2965_eet10800,352.892138,1.71317,J2000.0,9.0,10800.0,L,S24B-QN020,10.0,a
obj2966_eet7200,352.678956,1.705078,J2000.0,2.0,7200.0,L,S24B-QN020,10.0,a
obj2967_eet7200,352.705115,1.713093,J2000.0,6.0,7200.0,L,S24B-QN020,10.0,a
obj2968_eet10800,352.662661,1.69235,J2000.0,2.0,10800.0,L,S24B-QN020,10.0,a
obj2969_eet12200,351.816895,1.708394,J2000.0,1.0,12200.0,L,S24B-QN020,10.0,a
obj2970_eet7200,352.152989,1.693507,J2000.0,3.0,7200.0,L,S24B-QN020,10.0,a
obj2971_eet10800,352.226825,1.700919,J2000.0,2.0,10800.0,L,S24B-QN020,10.0,a
obj2972_eet7200,353.333598,1.698474,J2000.0,1.0,7200.0,L,S24B-QN020,10.0,a
obj2973_eet10800,352.343997,1.708457,J2000.0,3.0,10800.0,L,S24B-QN020,10.0,a
obj2974_eet7200,351.991127,1.708387,J2000.0,3.0,7200.0,L,S24B-QN020,10.0,a
